iter	Passed	Remaining
1664	333807	67162
1665	333999	66960
1666	334169	66753
1667	334386	66556
1668	334561	66351
1669	334765	66151
1670	334959	65949
1671	335165	65750
1672	335406	65557
1673	335575	65350
1674	335784	65152
1675	336008	64956
1676	336198	64753
1677	336390	64551
1678	336577	64348
1679	336741	64141
1680	336986	63949
1681	337165	63744
1682	337405	63551
1683	337597	63349
1684	337768	63143
1685	337955	62940
1686	338161	62741
1687	338346	62537
1688	338520	62332
1689	338677	62124
1690	338875	61923
1691	339120	61731
1692	339362	61538
1693	339527	61331
1694	339731	61131
1695	339942	60933
1696	340166	60736
1697	340380	60538
1698	340555	60333
1699	340726	60128
1700	340950	59931
1701	341100	59722
1702	341310	59523
1703	341455	59313
1704	341608	59105
1705	341785	58900
1706	342016	58705
1707	342239	58509
1708	342478	58315
1709	342725	58123
1710	342890	57916
1711	343061	57711
1712	343233	57506
1713	343409	57301
1714	343628	57104
1715	343820	56902
1716	344022	56702
1717	344245	56505
1718	344447	56305
1719	344632	56102
1720	344868	55908
1721	345094	55712
1722	345244	55503
1723	345494	55311
1724	345637	55101
1725	345784	54892
1726	346051	54702
1727	346241	54500
1728	346454	54302
1729	346660	54103
1730	346887	53906
1731	347105	53709
1732	347290	53506
1733	347504	53308
1734	347672	53102
1735	347886	52904
1736	348110	52707
1737	348339	52511
1738	348529	52309
1739	348727	52108
1740	348918	51906
1741	349094	51702
1742	349301	51503
1743	349522	51306
1744	349724	51105
1745	349913	50903
1746	350124	50704
1747	350341	50506
1748	350509	50301
1749	350711	50101
1750	350937	49904
1751	351120	49701
1752	351308	49499
1753	351496	49297
1754	351697	49097
1755	351874	48893
1756	352095	48696
1757	352274	48492
1758	352445	48288
1759	352623	48084
1760	352812	47883
1761	352969	47676
1762	353198	47480
1763	353403	47280
1764	353651	47086
1765	353860	46887
1766	354077	46689
1767	354272	46488
1768	354474	46288
1769	354703	46091
1770	354950	45897
1771	355176	45699
1772	355400	45502
1773	355608	45303
1774	355821	45104
1775	356027	44904
1776	356211	44701
1777	356420	44502
1778	356662	44307
1779	356823	44101
1780	357011	43899
1781	357255	43704
1782	357468	43505
1783	357659	43304
1784	357804	43096
1785	358030	42899
1786	358214	42697
1787	358468	42502
1788	358650	42300
1789	358881	42103
1790	359104	41905
1791	359294	41703
1792	359445	41497
1793	359598	41291
1794	359785	41089
1795	359993	40890
1796	360196	40689
1797	360396	40489
1798	360617	40291
1799	360796	40088
1800	361053	39894
1801	361255	39694
1802	361449	39492
1803	361604	39287
1804	361756	39081
1805	361942	38879
1806	362145	38679
1807	362338	38478
1808	362573	38281
1809	362782	38082
1810	362963	37879
1811	363147	37677
1812	363352	37477
1813	363623	37284
1814	363820	37083
1815	364011	36882
1816	364211	36681
1817	364429	36483
1818	364619	36281
1819	364823	36081
1820	365023	35880
1821	365183	35676
1822	365358	35473
1823	365551	35272
1824	365710	35068
1825	365913	34867
1826	366104	34666
1827	366342	34469
1828	366577	34272
1829	366733	34068
1830	366939	33868
1831	367126	33666
1832	367331	33466
1833	367571	33269
1834	367743	33066
1835	367927	32864
1836	368132	32665
1837	368303	32462
1838	368525	32263
1839	368741	32064
1840	368931	31863
1841	369117	31661
1842	369331	31462
1843	369535	31262
1844	369729	31061
1845	369904	30858
1846	370098	30657
1847	370289	30456
1848	370491	30256
1849	370651	30052
1850	370856	29852
1851	371039	29651
1852	371222	29449
1853	371454	29251
1854	371607	29047
1855	371812	28847
1856	372014	28647
1857	372172	28443
1858	372396	28245
1859	372584	28044
1860	372755	27841
1861	372969	27642
1862	373153	27440
1863	373415	27244
1864	373665	27048
1865	373811	26843
1866	373984	26641
1867	374203	26442
1868	374431	26244
1869	374659	26045
1870	374866	25845
1871	375071	25645
1872	375321	25448
1873	375507	25247
1874	375711	25047
1875	375959	24850
1876	376146	24648
1877	376363	24449
1878	376588	24250
1879	376807	24051
1880	376998	23850
1881	377241	23652
1882	377449	23452
1883	377612	23250
1884	377836	23051
1885	378041	22850
1886	378212	22648
1887	378434	22449
1888	378602	22247
1889	378790	22045
1890	379040	21848
1891	379206	21646
1892	379411	21445
1893	379582	21243
1894	379772	21042
1895	379977	20842
1896	380181	20642
1897	380396	20442
1898	380556	20240
1899	380760	20040
1900	380911	19837
1901	381079	19635
1902	381279	19434
1903	381443	19232
1904	381668	19033
1905	381840	18831
1906	382056	18632
1907	382225	18430
1908	382397	18228
1909	382559	18026
1910	382731	17824
1911	382970	17626
1912	383165	17425
1913	383374	17225
1914	383533	17023
1915	383753	16824
1916	383915	16622
1917	384104	16421
1918	384298	16221
1919	384521	16021
1920	384708	15820
1921	384887	15619
1922	385097	15419
1923	385262	15218
1924	385525	15020
1925	385743	14820
1926	385920	14619
1927	386129	14419
1928	386380	14221
1929	386592	14021
1930	386774	13820
1931	386936	13618
1932	387133	13418
1933	387302	13217
1934	387471	13015
1935	387695	12816
1936	387927	12617
1937	388174	12418
1938	388361	12217
1939	388538	12016
1940	388704	11815
1941	388854	11613
1942	389065	11413
1943	389237	11212
1944	389468	11013
1945	389677	10813
1946	389929	10614
1947	390133	10414
1948	390325	10213
1949	390483	10012
1950	390648	9811
1951	390802	9609
1952	390963	9408
1953	391186	9209
1954	391405	9009
1955	391559	8808
1956	391751	8607
1957	391929	8407
1958	392153	8207
1959	392339	8006
1960	392527	7806
1961	392687	7605
1962	392896	7405
1963	393104	7205
1964	393350	7006
1965	393535	6805
1966	393694	6604
1967	393893	6404
1968	394104	6204
1969	394322	6004
1970	394540	5805
1971	394749	5604
1972	394905	5404
1973	395092	5203
1974	395270	5003
1975	395539	4804
1976	395719	4603
1977	395938	4403
1978	396138	4203
1979	396335	4003
1980	396528	3803
1981	396740	3603
1982	396936	3402
1983	397163	3202
1984	397393	3002
1985	397579	2802
1986	397801	2602
1987	398019	2402
1988	398231	2202
1989	398418	2002
1990	398609	1801
1991	398805	1601
1992	399019	1401
1993	399173	1201
1994	399381	1000
1995	399577	800
1996	399767	600
1997	399998	400
1998	400224	200
1999	400414	0
